"job_id","job_title","job_location","company_name","salary_year_avg"
1019788,"Majid Al Futtaim Carrefour Careers – Data Analytics Manager","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1572538,"Data Analyst","United Arab Emirates","ConFlip",NULL
73084,"Associate Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
1387079,"LEAD DATA ANALYST /PMO/","Riyadh Saudi Arabia","Talent Pal",NULL
1084612,"Customer Analytics Associate","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
470474,"Data Analyst","Doha, Qatar","Abroad Work",NULL
117046,"Data Analyst","Fujairah - United Arab Emirates","Work standard",NULL
1461181,"Data Analyst Jobs In Dubai UAE 2023","Dubai - United Arab Emirates","Agoda",NULL
853373,"Data Analyst","Dubai - United Arab Emirates","Woopel",NULL
689513,"Data Analyst","Fujairah - United Arab Emirates","Ecojob",NULL
986660,"Data Analyst","Riyadh Saudi Arabia","Ecojob",NULL
514988,"Data Analyst","Riyadh Saudi Arabia","JobLeader",NULL
918955,"Data Analyst","Riyadh Saudi Arabia","JobCenter",NULL
381142,"Data Analyst","United Arab Emirates","JobCenter",NULL
65806,"Data Analyst","Doha, Qatar","Ecojob",NULL
1225953,"Data Analyst","Doha, Qatar","Work standard",NULL
38530,"Data Analyst","Dubai - United Arab Emirates","Avanta Works",NULL
1179162,"Data Analyst","Dubai - United Arab Emirates","Avanta Works",NULL
406529,"Data Analyst","United Arab Emirates","Want More",NULL
245938,"Data Analyst","Doha, Qatar","Jing Hau",NULL
918946,"TRAINING DATA ANALYST Jobs In Dubai | Trans Skills LLC","Dubai - United Arab Emirates","Trans Skills LLC",NULL
1478687,"Data Analyst","Riyadh Saudi Arabia","Work corp",NULL
1308006,"Data Analyst","Riyadh Saudi Arabia","Workato",NULL
448945,"Data Analyst","Dubai - United Arab Emirates","ConFlip",NULL
124303,"Data Analytics & Management Expert","Saudi Arabia","NEOM",NULL
1204659,"Data Analyst","Dubai - United Arab Emirates","Deriv",NULL
1163714,"Data Analyst","Dubai - United Arab Emirates","Avanta Works",NULL
981818,"Data Analyst","Doha, Qatar","Work corp",NULL
1005012,"Data Analyst","Abu Dhabi - United Arab Emirates","Flyper",NULL
395373,"Data Analyst","Doha, Qatar","Want More",NULL
495104,"Creative Data Analyst Jobs in Dubai","Dubai - United Arab Emirates","TikTok",NULL
1635382,"BI/Data Analyst Jobs in Abu Dhabi","Abu Dhabi - United Arab Emirates","Farah Experiences",NULL
506610,"Data Analyst","Doha, Qatar","Want More",NULL
916075,"Market Research Analyst","Riyadh Saudi Arabia","Halian",NULL
1444759,"Data Analyst","United Arab Emirates","Work in USA",NULL
820872,"Data Analyst","Doha, Qatar","Jing Hau",NULL
389748,"Lead Data Analyst","Saudi Arabia","Talent Pal",NULL
78806,"Data Analyst","United Arab Emirates","Halian",NULL
1734647,"Data Analytics Manager","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
385288,"Data Analyst","Fujairah - United Arab Emirates","JobLeader",NULL
822166,"Traffic Data Analyst Jobs in Dubai | Parsons","Dubai - United Arab Emirates","Parsons",NULL
203152,"Data Analyst","Abu Dhabi - United Arab Emirates","Work standard",NULL
914058,"Data Analyst","Doha, Qatar","Avanta Works",NULL
608112,"Data Analyst","Riyadh Saudi Arabia","Work standard",NULL
404400,"Data Analyst","Doha, Qatar","Work standard",NULL
484185,"Data Analyst","United Arab Emirates","Workato",NULL
1042182,"Data Ingestion/ Integration Analyst","Dubai - United Arab Emirates","Trans Skills LLC",NULL
385875,"Data Analyst","Dubai - United Arab Emirates","Avanta Works",NULL
435483,"Data Analyst","Abu Dhabi - United Arab Emirates","Avanta Works",NULL
746051,"Binance Accelerator Program - Junior Data Analyst","Dubai - United Arab Emirates","Binance",NULL
1330410,"Data Analyst - UAE Nationals Only - Johnson Controls","United Arab Emirates","Talent Pal",NULL
239446,"Data Analyst(Intern)","Dubai - United Arab Emirates","Accenture",NULL
364875,"Data Analyst","Dubai - United Arab Emirates","Women@work",NULL
271779,"Data Analyst","United Arab Emirates","JobLeader",NULL
327662,"Data Analyst","Riyadh Saudi Arabia","Ecojob",NULL
678895,"Data Analyst/Specialist","Dubai - United Arab Emirates","Gulf Career Hunt",NULL
327638,"Data Analyst","Doha, Qatar","Workato",NULL
849633,"Quality Data Professional","Saudi Arabia","NEOM",NULL
284513,"Data Analyst Jobs in Abu Dhabi | Etihad Careers","Abu Dhabi - United Arab Emirates","Etihad Airways",NULL
1707012,"Data Analyst/administrator (saudi National)","Riyadh Saudi Arabia","Parsons",NULL
1269094,"Data Analyst, UDrive Jobs In Dubai","Dubai - United Arab Emirates","CareerMatch",NULL
240718,"Data Analyst","United Arab Emirates","Avanta Works",NULL
680097,"Data Analyst","Doha, Qatar","PPOAR",NULL
1240241,"Data Analyst","Doha, Qatar","Work in USA",NULL
183041,"Data Analyst Trainee","Dubai - United Arab Emirates","TASC Outsourcing",NULL
1705558,"Logistics Data Analyst | KSA | Trilogilogistics | Riyadh - GMG","Riyadh Saudi Arabia","Qureos",NULL
1084025,"HR Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
732402,"Data Analyst","Abu Dhabi - United Arab Emirates","Group 42",NULL
570170,"Data Analyst","United Arab Emirates","JobCenter",NULL
1675856,"Senior People Data Analyst Jobs In Sharjah","Sharjah - United Arab Emirates","Agoda",NULL
1068701,"Applied Scientist- Healthcare","Abu Dhabi - United Arab Emirates","Group 42",NULL
879358,"Data Analyst","Doha, Qatar","Avanta Works",NULL
1781836,"Mis Reporting Analyst","Dubai - United Arab Emirates","Al-Futtaim",NULL
878808,"Data Analyst","Doha, Qatar","Work corp",NULL
1294657,"Data Analyst","Riyadh Saudi Arabia","Flyper",NULL
1360082,"Data Analyst","Riyadh Saudi Arabia","Woopel",NULL
1594140,"Data Analyst Jobs In Dubai | Majid Al Futtaim Recruitment 2022","Dubai - United Arab Emirates","Talentscoutarabia",NULL
1721241,"Data Analyst","Dubai - United Arab Emirates","TASC Outsourcing",NULL
904685,"Data Analyst","Doha, Qatar","Workato",NULL
2085,"Data Analyst","Abu Dhabi - United Arab Emirates","Woopel",NULL
910101,"Data Governance Analyst","Doha, Qatar","Brunel",NULL
517678,"Data Analyst","Riyadh Saudi Arabia","Jing Hau",NULL
527798,"Data Analyst","Abu Dhabi - United Arab Emirates","Group 42",NULL
1679275,"Uae National- Data Analyst","Dubai - United Arab Emirates","Al-Futtaim",NULL
97256,"Data Analytics  and  AI Consultant","Riyadh Saudi Arabia","Accenture",NULL
474888,"Data Analyst Jobs","Sharjah - United Arab Emirates","Air Arabia",NULL
1724645,"Majid Al Futtaim Careers 2023 | Data Analyst Jobs","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
901001,"Associate Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
1374811,"Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
1715210,"Data Analyst","Abu Dhabi - United Arab Emirates","Avanta Works",NULL
479538,"SAINT LAURENT Data Analyst Internship H/F","Dubai - United Arab Emirates","Kering",NULL
1321581,"Logistics Data Analyst 1(Planning)","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
892866,"Data Governance Analyst","Doha, Qatar","Brunel",NULL
895614,"Data Analyst","Doha, Qatar","Abroad Work",NULL
2849,"Data Analyst (Supply Analytics team, Bangkok-based, Relocation...","Abu Dhabi - United Arab Emirates","Agoda",NULL
583238,"Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
562689,"Associate Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
436304,"Analytics and Insights Manager","Dubai - United Arab Emirates","Qureos",NULL
6675,"Director Marketing Analytics Jobs In Dubai","Dubai - United Arab Emirates","Agoda",NULL
1361869,"Data Analyst","Dibba Al-Fujairah - Fujairah - United Arab Emirates","Jing Hau",NULL
1410328,"Data Analyst","Anywhere","Flyper",NULL
430454,"Data Analyst","Dubai - United Arab Emirates","Flyper",NULL
1289147,"RCM Data Analyst","Dubai - United Arab Emirates","Talentscoutarabia",NULL
793652,"Data Analyst","Dubai - United Arab Emirates","Avanta Works",NULL
1278395,"Data Analyst","Dubai - United Arab Emirates","TikTok",NULL
1774644,"Data Reporting Analyst","Doha, Qatar","Brunel",NULL
447122,"Reporting & Dashboard Analyst","Dubai - United Arab Emirates","TASC Outsourcing",NULL
914422,"Associate Analytics Manager","Dubai - United Arab Emirates","Kitopi",NULL
942102,"Data Analyst","Riyadh Saudi Arabia","JobLeader",NULL
711174,"Data Analyst","United Arab Emirates","Jing Hau",NULL
424698,"Data Analyst","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1034432,"Data Analyst","Dubai - United Arab Emirates","TASC Outsourcing",NULL
567920,"Data Analyst","Abu Dhabi - United Arab Emirates","JobLeader",NULL
776516,"Data Analyst","Riyadh Saudi Arabia","Woopel",NULL
1716476,"Inventory Data Analyst","Abu Dhabi - United Arab Emirates","Five Continents Technical & Industrial Services Est.",NULL
574328,"محلل بيانات Data analyst","Saudi Arabia","CareerMatch",NULL
36729,"Afc Data Analyst","Saudi Arabia","Talent Pal",NULL
1787550,"CRM Analytics Executive","Dubai - United Arab Emirates","Chalhoub Group",NULL
470866,"MFL-C (AFD) Data Analyst - ROSEN Group","Saudi Arabia","Talent Pal",NULL
111351,"Data Analyst Jobs in Sharjah | Air Arabia Careers","Sharjah - United Arab Emirates","Air Arabia",NULL
391342,"Data Analyst","Doha, Qatar","Flyper",NULL
548774,"HR Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
788148,"Data Analyst","Riyadh Saudi Arabia","Woopel",NULL
987818,"Data Analyst","Doha, Qatar","Work standard",NULL
1226927,"Data Analyst","United Arab Emirates","JobCenter",NULL
1329840,"Data Analyst","Riyadh Saudi Arabia","Flyper",NULL
1005540,"Data Analyst Jobs In Dubai UAE 2023 | Majid Al Futtaim","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1080374,"Digital Analyst","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1664404,"Data & Analytics Manager","Riyadh Saudi Arabia","beBee S SA",NULL
652283,"Data Analyst","Riyadh Saudi Arabia","Work corp",NULL
584060,"Data Analyst","Doha, Qatar","Ecojob",NULL
540654,"Data Analyst","Riyadh Saudi Arabia","Work in USA",NULL
870334,"Data Analyst","Doha, Qatar","Want More",NULL
326913,"Analytics Specialist","Dubai - United Arab Emirates","Agoda",NULL
1269852,"Logistics Data Analyst Ksa Trilogilogistics","Saudi Arabia","Talent Pal",NULL
35576,"Data Analyst","Dubai - United Arab Emirates","Women@work",NULL
957077,"Data Architect","Saudi Arabia","Halian",NULL
1725003,"Market Research Analyst- Data Analysis, UHRS - Powered By Qureos","Sharjah - United Arab Emirates","Qureos",NULL
825090,"DATA ANALYST (Hadoop, Python, SQL), Virtua Advanced...","Dubai - United Arab Emirates","Qureos",NULL
1029041,"Data Analyst/ Senior Data Analyst (Statistics/Python/BI...","Doha, Qatar","Agoda",NULL
1653043,"Data Analyst, Lime Concepts - Powered By Qureos","Dubai - United Arab Emirates","Qureos",NULL
1506933,"Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
260268,"Data Analyst","United Arab Emirates","Flyper",NULL
415652,"Data Analyst/administrator","Riyadh Saudi Arabia","Parsons",NULL
1020,"Data Developer Analyst","Dubai - United Arab Emirates","Deriv",NULL
726854,"Finance & Procurement Data Analyst – Storylines Jobs In Dubai UAE...","Dubai - United Arab Emirates","CareerMatch",NULL
9017,"Data Analyst","Riyadh Saudi Arabia","Work in USA",NULL
354044,"Data Analyst","Riyadh Saudi Arabia","Avanta Works",NULL
426487,"Data Analyst","Riyadh Saudi Arabia","Work corp",NULL
1507634,"Data Analyst Manager Jobs in Dubai","Dubai - United Arab Emirates","Binance",NULL
1702414,"Systems Data Analyst","Abu Dhabi - United Arab Emirates","Etihad Airways",NULL
1559646,"Data Analyst","Riyadh Saudi Arabia","Ecojob",NULL
192151,"Data Analyst","Umm Al Quwain - Umm Al Quawain - United Arab Emirates","Flyper",NULL
943830,"Data Analyst","United Arab Emirates","India Abroad",NULL
929050,"Data Analyst Manager Jobs In Dubai UAE 2023","Dubai - United Arab Emirates","Binance",NULL
1249724,"Data Analyst Jobs In Dubai","Dubai - United Arab Emirates","Talentscoutarabia",NULL
658718,"Data Analyst","Riyadh Saudi Arabia","JobCenter",NULL
310373,"BI Data Analyst/Developer - Saudi National - WSP","Saudi Arabia","Talent Pal",NULL
757942,"Data Analyst","Riyadh Saudi Arabia","Work in USA",NULL
799594,"Data Analyst","Doha, Qatar","India Abroad",NULL
464367,"Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
8524,"Data Analyst","Doha, Qatar","Work standard",NULL
291483,"Data Analyst","Riyadh Saudi Arabia","Abroad Work",NULL
1159970,"Data Analyst","Dibba Al-Fujairah - Fujairah - United Arab Emirates","ConFlip",NULL
431626,"Data Analyst","Dubai - United Arab Emirates","Caliberly",NULL
1177553,"Analytics Product Owner | Data Insights Jobs","Dubai - United Arab Emirates","The Emirates Group",NULL
1502754,"DATA ANALYST (Hadoop, Python, SQL)","Dubai - United Arab Emirates","Trans Skills LLC",NULL
1300835,"Data Analyst","Doha, Qatar","PPOAR",NULL
1361045,"Data Analyst","Doha, Qatar","Abroad Work",NULL
1653392,"CRM Data Analyst Jobs in Dubai 2022","Dubai - United Arab Emirates","Al Futtaim",NULL
342118,"Data Analyst","Abu Dhabi - United Arab Emirates","Workato",NULL
452685,"Data Analyst","Dubai - United Arab Emirates","Deriv",NULL
706880,"Data Analytics Officer","Dubai - United Arab Emirates","The Emirates Group",NULL
185022,"Data Analyst","Dubai - United Arab Emirates","India Abroad",NULL
646776,"Data Analyst Jobs in Abu Dhabi","Abu Dhabi - United Arab Emirates","Etihad Airways",NULL
51153,"Data Analyst","United Arab Emirates","TASC Outsourcing",NULL
1799957,"Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
1790594,"Data Analyst","Doha, Qatar","Want More",NULL
474087,"Data Analyst","Riyadh Saudi Arabia","Avanta Works",NULL
613976,"Data Analyst","Ajman - United Arab Emirates","Abroad Work",NULL
514504,"SAINT LAURENT Data Analyst Internship H/F","United Arab Emirates","Kering",NULL
168247,"Data Analyst","Riyadh Saudi Arabia","India Abroad",NULL
463275,"Data Analyst Intern, Baraka - Powered By Qureos","Dubai - United Arab Emirates","Qureos",NULL
1156095,"Data/BI Analyst","Abu Dhabi - United Arab Emirates","Halian",NULL
1010391,"Data Analyst/محلل بيانات - Group 42","Saudi Arabia","Talent Pal",NULL
344592,"Creative Data Analyst Jobs In Dubai | TikTok","Dubai - United Arab Emirates","TikTok",NULL
654046,"Data Analyst","Doha, Qatar","ConFlip",NULL
733939,"Data Analyst","United Arab Emirates","PPOAR",NULL
1315413,"Data Analyst","Dubai - United Arab Emirates","Deriv",NULL
62717,"Data Analyst","Abu Dhabi - United Arab Emirates","JobCenter",NULL
178628,"Research Analyst - Public Sector","Abu Dhabi - United Arab Emirates","Qureos",NULL
1695039,"Data Analyst Jobs | Air Arabia Jobs in Sharjah 2022","Sharjah - United Arab Emirates","Air Arabia",NULL
1128379,"Data Analyst","Doha, Qatar","Workato",NULL
200132,"Data Analyst","United Arab Emirates","Majid Al Futtaim",NULL
1589091,"Data Analyst - Meal Plans","Dubai - United Arab Emirates","Kitopi",NULL
1823288,"Data Analyst","Ajman - United Arab Emirates","Ecojob",NULL
198783,"Data Analyst","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1801215,"Data Analytics Manager","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1325004,"Data Analyst","Doha, Qatar","PPOAR",NULL
1109381,"Data Analyst – Commercial Jobs in Dubai","Dubai - United Arab Emirates","Chalhoub Group",NULL
1311925,"Lead Operations Data and Performance Analyst","Doha, Qatar","Qatar Airways",NULL
307009,"Master Data Analyst, Raqmiyat","Dubai - United Arab Emirates","CareerMatch",NULL
1746103,"Data Analyst Jobs In Dubai UAE 2023 | Majid Al Futtaim","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
106545,"Assoc. Manager-data Analytics","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
764147,"Data Analyst","Dubai - United Arab Emirates","Binance",NULL
1804742,"Pricing Analyst - Data Analytics","Dubai - United Arab Emirates","Al-Futtaim",NULL
52525,"Data Analyst","Riyadh Saudi Arabia","Flyper",NULL
23679,"Data Analyst","Sharjah - United Arab Emirates","Abroad Work",NULL
503432,"Data Analyst","Doha, Qatar","Work standard",NULL
1597049,"Data Analyst Jobs In Sharjah","Sharjah - United Arab Emirates","Agoda",NULL
1415125,"Data Analyst Jobs In Abu Dhabi UAE","Abu Dhabi - United Arab Emirates","Agoda",NULL
1309195,"Data Analyst","Dibba Al-Fujairah - Fujairah - United Arab Emirates","Work standard",NULL
924330,"Data Analyst","Riyadh Saudi Arabia","JobLeader",NULL
1168822,"Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
1356542,"Digital Analyst Jobs in Dubai","Dubai - United Arab Emirates","The Emirates Group",NULL
23580,"Data Analyst, Strategic Partnerships( Bangkok based)","Dubai - United Arab Emirates","Agoda",NULL
826644,"Data Analyst","Doha, Qatar","Want More",NULL
81302,"Binance Accelerator Program - Junior Data Analyst","Anywhere","Binance",NULL
482936,"Data Analyst","Sharjah - United Arab Emirates","Work corp",NULL
54301,"Data Analyst Trainee","Dubai - United Arab Emirates","Chalhoub Group",NULL
291199,"Data Analyst","Jeddah Saudi Arabia","beBee S SA",NULL
1674690,"Data Analyst","Riyadh Saudi Arabia","ConFlip",NULL
1703764,"Data Analyst","Doha, Qatar","PPOAR",NULL
123563,"Data Analyst","Riyadh Saudi Arabia","India Abroad",NULL
104107,"Applied Scientist","Abu Dhabi - United Arab Emirates","Group 42",NULL
180764,"Data Analyst","Al Khobar Saudi Arabia","Talent Pal",NULL
1581798,"Data Analyst","Fujairah - United Arab Emirates","ConFlip",NULL
1336244,"Data Analyst","Al Ain - Abu Dhabi - United Arab Emirates","Work corp",NULL
951797,"Data Analyst - Meal Plans","Dubai - United Arab Emirates","Kitopi",NULL
1693139,"Data Analyst","Ajman - United Arab Emirates","Avanta Works",NULL
1387464,"TR Analyst","Dubai - United Arab Emirates","Al-Futtaim",NULL
1346396,"Data Analyst","Doha, Qatar","Jing Hau",NULL
337781,"Data Analyst","Doha, Qatar","India Abroad",NULL
343741,"Data Analyst, Kitopi","Dubai - United Arab Emirates","CareerMatch",NULL
1179281,"Associate Data Analyst - Logistics","Dubai - United Arab Emirates","Chalhoub Group",NULL
1437125,"Data Analyst","Dubai - United Arab Emirates","Abroad Work",NULL
1211235,"Data Analyst Jobs In Dubai","Dubai - United Arab Emirates","Talentscoutarabia",NULL
1740807,"Data & Analytics Manager Jobs In Dubai | dentsu Careers UAE","Dubai - United Arab Emirates","Talentscoutarabia",NULL
1631446,"Data Analyst - Mace","Saudi Arabia","Talent Pal",NULL
442396,"Data Analyst(Intern)","Abu Dhabi - United Arab Emirates","Accenture",NULL
327336,"Data Analyst","Doha, Qatar","Want More",NULL
96690,"Data Analyst","Doha, Qatar","Want More",NULL
982924,"Data Analyst","Abu Dhabi - United Arab Emirates","Work in USA",NULL
1644177,"Data Analyst","Dubai - United Arab Emirates","JobCenter",NULL
1651709,"Junior Data Analyst","United Arab Emirates","confidential",NULL
790722,"Data Analyst","Dubai - United Arab Emirates","Work in USA",NULL
1054009,"Account Assistant/Data Entry","Abu Dhabi - United Arab Emirates","Gulf Career Hunt",NULL
860261,"Data Analyst","Ajman - United Arab Emirates","PPOAR",NULL
1802969,"Data Analytics Expert","Abu Dhabi - United Arab Emirates","Halian",NULL
195258,"Data Analyst","Ajman - United Arab Emirates","Ecojob",NULL
1191090,"Data Analyst","Riyadh Saudi Arabia","Work standard",NULL
1294356,"Sales Data Analyst","Riyadh Saudi Arabia","beBee S SA",NULL
34010,"Data Analyst","Doha, Qatar","Ecojob",NULL
497306,"Data Analyst","Dubai - United Arab Emirates","Caliberly",NULL
88042,"Data Analyst","Doha, Qatar","Avanta Works",NULL
1346255,"Data Analyst","Doha, Qatar","Woopel",NULL
574294,"Data Analyst","Riyadh Saudi Arabia","Avanta Works",NULL
1161618,"Data Analyst","Umm Al Quwain - Umm Al Quawain - United Arab Emirates","JobCenter",NULL
1068243,"Data Analyst - Artefact","Saudi Arabia","Talent Pal",NULL
1076946,"Data Analyst","Riyadh Saudi Arabia","PPOAR",NULL
427018,"Data Analyst","Doha, Qatar","Work corp",NULL
1038413,"Business Intelligence Engineer","Al Khobar Saudi Arabia","Talent Pal",NULL
1692831,"Data Analyst Manager Jobs in Dubai","Dubai - United Arab Emirates","Binance",NULL
45110,"Data Analyst","Saudi Arabia","beBee S SA",NULL
1491120,"Data Analyst","Riyadh Saudi Arabia","ConFlip",NULL
980991,"Finance & Procurement Data Analyst - Storylines","Dubai - United Arab Emirates","CareerMatch",NULL
1730384,"Data Analyst","Dubai - United Arab Emirates","Work corp",NULL
773513,"Data Analyst","Riyadh Saudi Arabia","PPOAR",NULL
1153317,"Data Analyst","Abu Dhabi - United Arab Emirates","Want More",NULL
56497,"Data Analyst","Doha, Qatar","Abroad Work",NULL
931276,"Data Analyst","Abu Dhabi - United Arab Emirates","Ecojob",NULL
1642742,"Data Management Analyst Dubai UAE","Dubai - United Arab Emirates","Gulf Career Hunt",NULL
81251,"Data Analyst","Doha, Qatar","Want More",NULL
12913,"Data Analyst","Sharjah - United Arab Emirates","Workato",NULL
812052,"Data Analyst","Abu Dhabi - United Arab Emirates","Ecojob",NULL
1289020,"Data Analyst","Doha, Qatar","Want More",NULL
869778,"Data Analyst","Riyadh Saudi Arabia","Flyper",NULL
676034,"Data Analyst","Saudi Arabia","Parsons",NULL
893692,"LEAD DATA ANALYST (PMO) - Smiths Group","Saudi Arabia","Talent Pal",NULL
43273,"Data Analyst","Ajman - United Arab Emirates","ConFlip",NULL
1379863,"Data Analyst","Doha, Qatar","Woopel",NULL
174367,"Data Analyst","Riyadh Saudi Arabia","Workato",NULL
265918,"Data Analyst","Fujairah - United Arab Emirates","Ecojob",NULL
53948,"Data Analyst","Al Ain - Abu Dhabi - United Arab Emirates","Ecojob",NULL
470762,"Data Analyst BIM - Parsons","Saudi Arabia","Talent Pal",NULL
1019881,"Data Analyst","Riyadh Saudi Arabia","JobCenter",NULL
226360,"Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
569019,"Data Analyst Intern - Alpin Limited","United Arab Emirates","CareerMatch",NULL
629171,"Data Analyst","Riyadh Saudi Arabia","Workato",NULL
398464,"Data Analytics","Abu Dhabi - United Arab Emirates","Five Continents Technical & Industrial Services Est.",NULL
558691,"Data Analyst","United Arab Emirates","ConFlip",NULL
367240,"Data Analyst","Riyadh Saudi Arabia","Ecojob",NULL
1351835,"Data Analyst Manager Jobs in Dubai","Dubai - United Arab Emirates","Binance",NULL
7628,"Data Analyst","Sharjah - United Arab Emirates","Want More",NULL
1461402,"Data Analyst","Doha, Qatar","Work in USA",NULL
1391688,"Data Analyst","United Arab Emirates","confidential",NULL
1023418,"Data Analytics (Analyst)","Abu Dhabi - United Arab Emirates","Five Continents Technical & Industrial Services Est.",NULL
394343,"Data Analyst","United Arab Emirates","Avanta Works",NULL
1626376,"Data Analyst","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1772216,"Data Analyst","Doha, Qatar","Work corp",NULL
605777,"Data Analyst Jobs In Sharjah","Sharjah - United Arab Emirates","Agoda",NULL
1376300,"Data Analyst","Dubai - United Arab Emirates","Halian",NULL
830416,"Data Analytics Manager","Dubai - United Arab Emirates","Women@work",NULL
343145,"BI/Data Analyst Jobs in Abu Dhabi","Abu Dhabi - United Arab Emirates","Farah Experiences",NULL
338265,"Data Analyst","Doha, Qatar","Abroad Work",NULL
790341,"Data Analyst","Riyadh Saudi Arabia","Work standard",NULL
1629955,"Associate Manager- Data Analytics Jobs in Dubai | UAE Jobs 2022","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
320192,"Data Analyst","Dubai - United Arab Emirates","Caliberly",NULL
521,"Creative Data Analyst (CST)","Dubai - United Arab Emirates","TikTok",NULL
983954,"Data Analyst","Riyadh Saudi Arabia","Avanta Works",NULL
1004648,"Data & AI Analyst - Digitalization","Saudi Arabia","beBee S SA",NULL
771153,"Data Analyst - Dubai Jobs In Dubai 2023 | TikTok","Dubai - United Arab Emirates","TikTok",NULL
48535,"Data Analyst","Riyadh Saudi Arabia","JobLeader",NULL
1613725,"Data Analyst","Fujairah - United Arab Emirates","PPOAR",NULL
36755,"Data Analyst","Riyadh Saudi Arabia","Ecojob",NULL
1108280,"Data Analyst","Abu Dhabi - United Arab Emirates","JobCenter",NULL
1105466,"Data analyst","Dubai - United Arab Emirates","Halian",NULL
1593199,"Data Analyst","Doha, Qatar","India Abroad",NULL
1205104,"Data Strategy Associate","Abu Dhabi - United Arab Emirates","Five Continents Technical & Industrial Services Est.",NULL
804992,"Data Analyst - Majid al Futtaim Properties","Dubai - United Arab Emirates","Talent Pal",NULL
1280092,"Data Analyst","Doha, Qatar","India Abroad",NULL
418065,"Data Analyst","Riyadh Saudi Arabia","Abroad Work",NULL
1019346,"Reporting & Dashboard Analyst","Dubai - United Arab Emirates","TASC Outsourcing",NULL
6937,"Data Analyst","Dubai - United Arab Emirates","Kitopi",NULL
1020355,"Data Analyst","United Arab Emirates","ConFlip",NULL
1730139,"Junior Data Analyst, OTCex Group","Dubai - United Arab Emirates","CareerMatch",NULL
264688,"Data Analyst | Careers","Sharjah - United Arab Emirates","Air Arabia",NULL
923323,"Data Analyst","Doha, Qatar","Abroad Work",NULL
1717992,"Data Analyst","Dubai - United Arab Emirates","Ecojob",NULL
283896,"Data Analyst","Doha, Qatar","Flyper",NULL
469078,"Data Analyst","Abu Dhabi - United Arab Emirates","Want More",NULL
439775,"Logistics Data Analyst 1(Planning)","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1214063,"Lead Data Analyst","Dubai - United Arab Emirates","The Emirates Group",NULL
236123,"Marketing Data Analyst","Dubai - United Arab Emirates","Deriv",NULL
990247,"Data Analyst","Riyadh Saudi Arabia","ConFlip",NULL
1647584,"Data Analyst","Dubai - United Arab Emirates","The Emirates Group",NULL
1199999,"Data Analyst","Doha, Qatar","Avanta Works",NULL
12061,"Data Analyst","Doha, Qatar","Work corp",NULL
1533611,"Data Analyst - Artefact - Collaborative Environment","Riyadh Saudi Arabia","Talent Pal",NULL
1212048,"Associate Data Analyst - Operations","Dubai - United Arab Emirates","Chalhoub Group",NULL
689536,"Data Analyst","Dubai - United Arab Emirates","Chalhoub Group",NULL
856831,"Systems Data Analyst","Abu Dhabi - United Arab Emirates","Etihad Airways",NULL
1060563,"Data Analyst","Saudi Arabia","Talent Pal",NULL
36205,"Data Analyst","Doha, Qatar","Abroad Work",NULL
770664,"Data Analyst","Doha, Qatar","India Abroad",NULL
192087,"Data Analyst Manager","Dubai - United Arab Emirates","Binance",NULL
1283831,"Data Analyst","Doha, Qatar","Abroad Work",NULL
745453,"Manager - Data Analytics","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
442216,"Data Analyst Manager","Dubai - United Arab Emirates","Binance",NULL
1172496,"Logistics Data Analyst 1(Planning)","Dubai - United Arab Emirates","Majid Al Futtaim",NULL
1348474,"Customer Insights Analyst","Dubai - United Arab Emirates","Agoda",NULL
446608,"Data Analyst","Doha, Qatar","Want More",NULL
70546,"Lead Data Analyst","Riyadh Saudi Arabia","Almosafer",NULL
841176,"Data Analytics Reporting Manager","Saudi Arabia","NEOM",NULL
218487,"Data Analyst","Abu Dhabi - United Arab Emirates","Etihad Airways",NULL
859745,"Data Architect","Dubai - United Arab Emirates","Women@work",NULL
